index,trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,trace_name_original,trace_chunk
470,"bucket0$382,:3,:6001",2014-04-13T19:43:33.650000,MQ,LAM,14.81292,-61.16314,1240.0,4953.0,5049.0,4953,100.0,ZNE,train,"bucket1$382,:3,:6001",
471,"bucket0$383,:3,:6001",2014-04-13T19:43:47.699900,MQ,BAM,14.8171,-61.1445,670.0,3589.0,,3589,100.0,ZNE,train,"bucket1$383,:3,:6001",
472,"bucket0$384,:3,:6001",2014-04-13T19:44:15.539900,MQ,GBM,14.799451,-61.159276,800.0,812.0,,812,100.0,ZNE,train,"bucket1$384,:3,:6001",
473,"bucket3$36,:3,:6001",2014-04-13T19:44:09.760000,MQ,IA2,14.80307,-61.20515,289.0,1396.0,1509.0,1396,100.0,ZNE,dev,"bucket2$36,:3,:6001",
474,"bucket3$37,:3,:6001",2014-04-13T19:53:03.470000,MQ,LAM,14.81292,-61.16314,1240.0,2940.0,3158.0,2940,100.0,ZNE,dev,"bucket2$37,:3,:6001",
475,"bucket0$385,:3,:6001",2014-04-13T19:53:07.760000,MQ,IA2,14.80307,-61.20515,289.0,2511.0,2681.0,2511,100.0,ZNE,train,"bucket1$385,:3,:6001",
476,"bucket3$38,:3,:6001",2014-04-13T19:52:44.199900,MQ,BAM,14.8171,-61.1445,670.0,4904.0,,4904,100.0,ZNE,dev,"bucket2$38,:3,:6001",
477,"bucket0$386,:3,:6001",2014-04-13T19:52:57.099900,MQ,GBM,14.799451,-61.159276,800.0,3620.0,,3620,100.0,ZNE,train,"bucket1$386,:3,:6001",
478,"bucket0$387,:3,:6001",2014-04-13T19:52:42.880000,WI,SAM,14.84108,-61.1638,485.0,5063.0,5251.0,5063,100.0,ZNE,train,"bucket1$387,:3,:6001",
479,"bucket0$388,:3,:6001",2014-04-13T20:21:12.939900,MQ,GBM,14.799451,-61.159276,800.0,3433.0,,3433,100.0,ZNE,train,"bucket1$388,:3,:6001",
480,"bucket0$389,:3,:6001",2014-04-13T20:21:32.470000,MQ,LAM,14.81292,-61.16314,1240.0,1481.0,1589.0,1481,100.0,ZNE,train,"bucket1$389,:3,:6001",
481,"bucket3$39,:3,:6001",2014-04-13T20:21:22.530000,MQ,IA2,14.80307,-61.20515,289.0,2494.0,2639.0,2494,100.0,ZNE,dev,"bucket2$39,:3,:6001",
482,"bucket3$40,:3,:6001",2014-04-13T20:21:39.839900,MQ,BAM,14.8171,-61.1445,670.0,770.0,,770,100.0,ZNE,dev,"bucket2$40,:3,:6001",
483,"bucket0$390,:3,:6001",2014-04-14T08:57:42.909900,MQ,BAM,14.8171,-61.1445,670.0,861.0,,861,100.0,ZNE,train,"bucket1$390,:3,:6001",
484,"bucket0$391,:3,:6001",2014-04-14T08:57:15.610000,MQ,IA2,14.80307,-61.20515,289.0,3620.0,3645.0,3620,100.0,ZNE,train,"bucket1$391,:3,:6001",
485,"bucket0$392,:3,:6001",2014-04-14T08:57:23.309900,MQ,GBM,14.799451,-61.159276,800.0,2853.0,,2853,100.0,ZNE,train,"bucket1$392,:3,:6001",
486,"bucket1$52,:3,:6001",2014-04-14T08:57:29.770000,MQ,LAM,14.81292,-61.16314,1240.0,2244.0,2308.0,2244,100.0,ZNE,test,"bucket0$52,:3,:6001",
487,"bucket3$41,:3,:6001",2014-04-16T02:16:39.549900,MQ,GBM,14.799451,-61.159276,800.0,1621.0,,1621,100.0,ZNE,dev,"bucket2$41,:3,:6001",
488,"bucket0$393,:3,:6001",2014-04-16T02:16:04.250000,MQ,LAM,14.81292,-61.16314,1240.0,5151.0,5204.0,5151,100.0,ZNE,train,"bucket1$393,:3,:6001",
489,"bucket0$394,:3,:6001",2014-04-16T02:16:31.039900,MQ,BAM,14.8171,-61.1445,670.0,2510.0,,2510,100.0,ZNE,train,"bucket1$394,:3,:6001",
490,"bucket0$395,:3,:6001",2014-04-16T02:16:36.349900,MQ,MLM,14.7846,-61.1786,370.0,1992.0,,1992,100.0,ZNE,train,"bucket1$395,:3,:6001",
491,"bucket1$53,:3,:6001",2014-04-16T02:16:30.970000,MQ,IA2,14.80307,-61.20515,289.0,2539.0,2638.0,2539,100.0,ZNE,test,"bucket0$53,:3,:6001",
492,"bucket0$396,:3,:6001",2014-04-16T07:46:59.399900,MQ,GBM,14.799451,-61.159276,800.0,4032.0,,4032,100.0,ZNE,train,"bucket1$396,:3,:6001",
493,"bucket0$397,:3,:6001",2014-04-16T07:47:19.640000,MQ,LAM,14.81292,-61.16314,1240.0,2012.0,2114.0,2012,100.0,ZNE,train,"bucket1$397,:3,:6001",
494,"bucket0$398,:3,:6001",2014-04-16T07:47:23.799900,MQ,BAM,14.8171,-61.1445,670.0,1627.0,,1627,100.0,ZNE,train,"bucket1$398,:3,:6001",
495,"bucket1$54,:3,:6001",2014-04-16T07:47:14.080000,MQ,IA2,14.80307,-61.20515,289.0,2616.0,2720.0,2616,100.0,ZNE,test,"bucket0$54,:3,:6001",
496,"bucket0$399,:3,:6001",2014-04-21T00:45:03.120000,MQ,LAM,14.81292,-61.16314,1240.0,3706.0,,3706,100.0,ZNE,train,"bucket1$399,:3,:6001",
497,"bucket0$400,:3,:6001",2014-04-21T00:45:08.619900,MQ,GBM,14.799451,-61.159276,800.0,3156.0,,3156,100.0,ZNE,train,"bucket1$400,:3,:6001",
498,"bucket1$55,:3,:6001",2014-04-21T00:45:28.150000,MQ,IA2,14.80307,-61.20515,289.0,1222.0,1359.0,1222,100.0,ZNE,test,"bucket0$55,:3,:6001",
499,"bucket0$401,:3,:6001",2014-04-21T00:58:14.209900,MQ,GBM,14.799451,-61.159276,800.0,2730.0,,2730,100.0,ZNE,train,"bucket1$401,:3,:6001",
500,"bucket0$402,:3,:6001",2014-04-21T00:57:58.300000,MQ,LAM,14.81292,-61.16314,1240.0,4332.0,4393.0,4332,100.0,ZNE,train,"bucket1$402,:3,:6001",
501,"bucket0$403,:3,:6001",2014-04-21T00:58:14.439900,MQ,BAM,14.8171,-61.1445,670.0,2747.0,,2747,100.0,ZNE,train,"bucket1$403,:3,:6001",
502,"bucket0$404,:3,:6001",2014-04-21T00:58:06.350000,MQ,IA2,14.80307,-61.20515,289.0,3583.0,3686.0,3583,100.0,ZNE,train,"bucket1$404,:3,:6001",
503,"bucket0$405,:3,:6001",2014-04-21T08:15:21.139900,MQ,BAM,14.8171,-61.1445,670.0,5306.0,,5306,100.0,ZNE,train,"bucket1$405,:3,:6001",
504,"bucket1$56,:3,:6001",2014-04-21T08:16:07.710000,MQ,LAM,14.81292,-61.16314,1240.0,710.0,795.0,710,100.0,ZNE,test,"bucket0$56,:3,:6001",
505,"bucket0$406,:3,:6001",2014-04-21T08:16:08.539900,MQ,GBM,14.799451,-61.159276,800.0,635.0,,635,100.0,ZNE,train,"bucket1$406,:3,:6001",
506,"bucket0$407,:3,:6001",2014-04-22T13:28:44.759900,MQ,GBM,14.799451,-61.159276,800.0,5339.0,,5339,100.0,ZNE,train,"bucket1$407,:3,:6001",
507,"bucket3$42,:3,:6001",2014-04-22T13:29:16.390000,MQ,LAM,14.81292,-61.16314,1240.0,2178.0,2203.0,2178,100.0,ZNE,dev,"bucket2$42,:3,:6001",
508,"bucket0$408,:3,:6001",2014-04-22T13:29:26.209900,MQ,BAM,14.8171,-61.1445,670.0,1235.0,,1235,100.0,ZNE,train,"bucket1$408,:3,:6001",
509,"bucket0$409,:3,:6001",2014-04-22T13:29:12.839900,MQ,CPM,14.8168,-61.2074,242.0,2623.0,,2623,100.0,ZNE,train,"bucket1$409,:3,:6001",
510,"bucket0$410,:3,:6001",2014-04-22T13:29:25.980000,WI,SAM,14.84108,-61.1638,485.0,1323.0,1374.0,1323,100.0,ZNE,train,"bucket1$410,:3,:6001",
511,"bucket0$411,:3,:6001",2014-04-22T13:31:46.230000,MQ,LAM,14.81292,-61.16314,1240.0,2466.0,2553.0,2466,100.0,ZNE,train,"bucket1$411,:3,:6001",
512,"bucket0$412,:3,:6001",2014-04-22T13:31:20.809900,MQ,GBM,14.799451,-61.159276,800.0,5035.0,,5035,100.0,ZNE,train,"bucket1$412,:3,:6001",
513,"bucket0$413,:3,:6001",2014-04-22T13:31:17.239900,MQ,BAM,14.8171,-61.1445,670.0,5459.0,,5459,100.0,ZNE,train,"bucket1$413,:3,:6001",
514,"bucket0$414,:3,:6001",2014-04-22T13:49:11.599900,MQ,GBM,14.799451,-61.159276,800.0,4183.0,,4183,100.0,ZNE,train,"bucket1$414,:3,:6001",
515,"bucket0$415,:3,:6001",2014-04-22T13:49:07.930000,MQ,LAM,14.81292,-61.16314,1240.0,4556.0,4619.0,4556,100.0,ZNE,train,"bucket1$415,:3,:6001",
516,"bucket0$416,:3,:6001",2014-04-22T13:49:33.109900,MQ,BAM,14.8171,-61.1445,670.0,2072.0,,2072,100.0,ZNE,train,"bucket1$416,:3,:6001",
517,"bucket0$417,:3,:6001",2014-04-22T18:04:21.210000,MQ,LAM,14.81292,-61.16314,1240.0,1441.0,1510.0,1441,100.0,ZNE,train,"bucket1$417,:3,:6001",
518,"bucket0$418,:3,:6001",2014-04-22T18:04:15.799900,MQ,GBM,14.799451,-61.159276,800.0,1982.0,,1982,100.0,ZNE,train,"bucket1$418,:3,:6001",
519,"bucket0$419,:3,:6001",2014-04-22T18:03:53.769900,MQ,BAM,14.8171,-61.1445,670.0,4219.0,,4219,100.0,ZNE,train,"bucket1$419,:3,:6001",
520,"bucket0$420,:3,:6001",2014-04-22T18:04:04.750000,MQ,IA2,14.80307,-61.20515,289.0,3139.0,3229.0,3139,100.0,ZNE,train,"bucket1$420,:3,:6001",
521,"bucket0$421,:3,:6001",2014-04-22T21:30:24.759900,MQ,GBM,14.799451,-61.159276,800.0,2375.0,,2375,100.0,ZNE,train,"bucket1$421,:3,:6001",
522,"bucket0$422,:3,:6001",2014-04-22T21:30:42.139900,MQ,BAM,14.8171,-61.1445,670.0,665.0,,665,100.0,ZNE,train,"bucket1$422,:3,:6001",
523,"bucket0$423,:3,:6001",2014-04-22T21:29:55.510000,MQ,LAM,14.81292,-61.16314,1240.0,5373.0,5433.0,5373,100.0,ZNE,train,"bucket1$423,:3,:6001",
524,"bucket1$57,:3,:6001",2014-04-22T21:30:24.549900,MQ,MLM,14.7846,-61.1786,370.0,2519.0,,2519,100.0,ZNE,test,"bucket0$57,:3,:6001",
525,"bucket1$58,:3,:6001",2014-04-22T22:35:55.159900,MQ,GBM,14.799451,-61.159276,800.0,2544.0,,2544,100.0,ZNE,test,"bucket0$58,:3,:6001",
526,"bucket3$43,:3,:6001",2014-04-22T22:35:57.990000,MQ,LAM,14.81292,-61.16314,1240.0,2279.0,2356.0,2279,100.0,ZNE,dev,"bucket2$43,:3,:6001",
527,"bucket0$424,:3,:6001",2014-04-22T22:35:50.829900,MQ,BAM,14.8171,-61.1445,670.0,3013.0,,3013,100.0,ZNE,train,"bucket1$424,:3,:6001",
528,"bucket0$425,:3,:6001",2014-04-22T22:36:09.540000,MQ,IA2,14.80307,-61.20515,289.0,1171.0,1285.0,1171,100.0,ZNE,train,"bucket1$425,:3,:6001",
529,"bucket0$426,:3,:6001",2014-04-22T22:35:48.669900,MQ,CPM,14.8168,-61.2074,242.0,3286.0,,3286,100.0,ZNE,train,"bucket1$426,:3,:6001",
530,"bucket0$427,:3,:6001",2014-04-22T23:16:23.649900,MQ,GBM,14.799451,-61.159276,800.0,1329.0,,1329,100.0,ZNE,train,"bucket1$427,:3,:6001",
531,"bucket1$59,:3,:6001",2014-04-22T23:15:52.850000,MQ,LAM,14.81292,-61.16314,1240.0,4415.0,4470.0,4415,100.0,ZNE,test,"bucket0$59,:3,:6001",
532,"bucket0$428,:3,:6001",2014-04-22T23:16:04.820000,MQ,IA2,14.80307,-61.20515,289.0,3240.0,3374.0,3240,100.0,ZNE,train,"bucket1$428,:3,:6001",
533,"bucket0$429,:3,:6001",2014-04-22T23:16:15.239900,MQ,BAM,14.8171,-61.1445,670.0,2210.0,,2210,100.0,ZNE,train,"bucket1$429,:3,:6001",
534,"bucket0$430,:3,:6001",2014-04-22T23:15:56.969900,MQ,CPM,14.8168,-61.2074,242.0,4089.0,,4089,100.0,ZNE,train,"bucket1$430,:3,:6001",
535,"bucket3$44,:3,:6001",2014-04-23T18:09:32.510000,MQ,LAM,14.81292,-61.16314,1240.0,2260.0,2354.0,2260,100.0,ZNE,dev,"bucket2$44,:3,:6001",
536,"bucket3$45,:3,:6001",2014-04-23T18:09:08.099900,MQ,GBM,14.799451,-61.159276,800.0,4713.0,,4713,100.0,ZNE,dev,"bucket2$45,:3,:6001",
537,"bucket0$431,:3,:6001",2014-04-23T18:09:16.139900,MQ,BAM,14.8171,-61.1445,670.0,3946.0,,3946,100.0,ZNE,train,"bucket1$431,:3,:6001",
538,"bucket0$432,:3,:6001",2014-04-23T21:00:39.840000,MQ,LAM,14.81292,-61.16314,1240.0,4777.0,4813.0,4777,100.0,ZNE,train,"bucket1$432,:3,:6001",
539,"bucket0$433,:3,:6001",2014-04-23T21:01:20.649900,MQ,GBM,14.799451,-61.159276,800.0,699.0,,699,100.0,ZNE,train,"bucket1$433,:3,:6001",
540,"bucket0$434,:3,:6001",2014-04-23T21:00:38.779900,MQ,BAM,14.8171,-61.1445,670.0,4918.0,,4918,100.0,ZNE,train,"bucket1$434,:3,:6001",
541,"bucket0$435,:3,:6001",2014-04-23T21:00:49.449900,MQ,MLM,14.7846,-61.1786,370.0,3913.0,,3913,100.0,ZNE,train,"bucket1$435,:3,:6001",
542,"bucket0$436,:3,:6001",2014-04-23T21:01:23.040000,MQ,IA2,14.80307,-61.20515,289.0,,601.0,601,100.0,ZNE,train,"bucket1$436,:3,:6001",
543,"bucket0$437,:3,:6001",2014-04-23T23:12:36.570000,MQ,LAM,14.81292,-61.16314,1240.0,3981.0,,3981,100.0,ZNE,train,"bucket1$437,:3,:6001",
544,"bucket0$438,:3,:6001",2014-04-23T23:12:59.679900,MQ,GBM,14.799451,-61.159276,800.0,1694.0,,1694,100.0,ZNE,train,"bucket1$438,:3,:6001",
545,"bucket0$439,:3,:6001",2014-04-23T23:13:04.510000,MQ,IA2,14.80307,-61.20515,289.0,1211.0,1369.0,1211,100.0,ZNE,train,"bucket1$439,:3,:6001",
546,"bucket0$440,:3,:6001",2014-04-23T23:13:09.889900,MQ,BAM,14.8171,-61.1445,670.0,699.0,,699,100.0,ZNE,train,"bucket1$440,:3,:6001",
547,"bucket0$441,:3,:6001",2014-04-23T23:12:59.719900,MQ,MLM,14.7846,-61.1786,370.0,1804.0,,1804,100.0,ZNE,train,"bucket1$441,:3,:6001",
548,"bucket0$442,:3,:6001",2014-04-23T23:37:13.919900,MQ,GBM,14.799451,-61.159276,800.0,660.0,,660,100.0,ZNE,train,"bucket1$442,:3,:6001",
549,"bucket0$443,:3,:6001",2014-04-23T23:36:34.579900,MQ,BAM,14.8171,-61.1445,670.0,4616.0,,4616,100.0,ZNE,train,"bucket1$443,:3,:6001",
550,"bucket0$444,:3,:6001",2014-04-23T23:36:54.730000,MQ,IA2,14.80307,-61.20515,289.0,2640.0,2734.0,2640,100.0,ZNE,train,"bucket1$444,:3,:6001",
551,"bucket3$46,:3,:6001",2014-04-23T23:48:07.820000,MQ,LAM,14.81292,-61.16314,1240.0,2648.0,2780.0,2648,100.0,ZNE,dev,"bucket2$46,:3,:6001",
552,"bucket0$445,:3,:6001",2014-04-23T23:48:05.419900,MQ,GBM,14.799451,-61.159276,800.0,2889.0,,2889,100.0,ZNE,train,"bucket1$445,:3,:6001",
553,"bucket0$446,:3,:6001",2014-04-23T23:47:48.819900,MQ,MLM,14.7846,-61.1786,370.0,4611.0,,4611,100.0,ZNE,train,"bucket1$446,:3,:6001",
554,"bucket0$447,:3,:6001",2014-04-23T23:48:04.379900,MQ,CPM,14.8168,-61.2074,242.0,3104.0,,3104,100.0,ZNE,train,"bucket1$447,:3,:6001",
555,"bucket0$448,:3,:6001",2014-04-23T23:48:17.740000,MQ,IA2,14.80307,-61.20515,289.0,1798.0,1827.0,1798,100.0,ZNE,train,"bucket1$448,:3,:6001",
556,"bucket0$449,:3,:6001",2014-04-23T23:48:07.079900,MQ,BAM,14.8171,-61.1445,670.0,2865.0,,2865,100.0,ZNE,train,"bucket1$449,:3,:6001",
557,"bucket1$60,:3,:6001",2014-04-24T02:05:28.129900,MQ,GBM,14.799451,-61.159276,800.0,5122.0,,5122,100.0,ZNE,test,"bucket0$60,:3,:6001",
558,"bucket0$450,:3,:6001",2014-04-24T02:05:25.850000,MQ,LAM,14.81292,-61.16314,1240.0,5364.0,5495.0,5364,100.0,ZNE,train,"bucket1$450,:3,:6001",
559,"bucket3$47,:3,:6001",2014-04-24T02:05:41.700000,MQ,IA2,14.80307,-61.20515,289.0,3820.0,3932.0,3820,100.0,ZNE,dev,"bucket2$47,:3,:6001",
560,"bucket0$451,:3,:6001",2014-04-24T02:05:55.579900,MQ,BAM,14.8171,-61.1445,670.0,2432.0,,2432,100.0,ZNE,train,"bucket1$451,:3,:6001",
561,"bucket0$452,:3,:6001",2014-04-24T06:38:45.799900,MQ,GBM,14.799451,-61.159276,800.0,1409.0,,1409,100.0,ZNE,train,"bucket1$452,:3,:6001",
562,"bucket0$453,:3,:6001",2014-04-24T06:38:25.060000,MQ,LAM,14.81292,-61.16314,1240.0,3487.0,3581.0,3487,100.0,ZNE,train,"bucket1$453,:3,:6001",
563,"bucket0$454,:3,:6001",2014-04-24T06:38:51.569900,MQ,MLM,14.7846,-61.1786,370.0,858.0,,858,100.0,ZNE,train,"bucket1$454,:3,:6001",
564,"bucket3$48,:3,:6001",2014-04-24T06:38:24.739900,MQ,BAM,14.8171,-61.1445,670.0,3551.0,,3551,100.0,ZNE,dev,"bucket2$48,:3,:6001",
565,"bucket3$49,:3,:6001",2014-04-24T06:38:07.450000,MQ,IA2,14.80307,-61.20515,289.0,5305.0,5399.0,5305,100.0,ZNE,dev,"bucket2$49,:3,:6001",
566,"bucket1$61,:3,:6001",2014-04-24T06:42:23.509900,MQ,GBM,14.799451,-61.159276,800.0,2537.0,,2537,100.0,ZNE,test,"bucket0$61,:3,:6001",
567,"bucket0$455,:3,:6001",2014-04-24T06:42:02.850000,MQ,LAM,14.81292,-61.16314,1240.0,4606.0,,4606,100.0,ZNE,train,"bucket1$455,:3,:6001",
568,"bucket0$456,:3,:6001",2014-04-24T06:42:04.980000,WI,SAM,14.84108,-61.1638,485.0,4413.0,,4413,100.0,ZNE,train,"bucket1$456,:3,:6001",
569,"bucket0$457,:3,:6001",2014-04-24T06:42:15.379900,MQ,BAM,14.8171,-61.1445,670.0,3388.0,,3388,100.0,ZNE,train,"bucket1$457,:3,:6001",
570,"bucket0$458,:3,:6001",2014-04-24T17:58:57.199900,MQ,GBM,14.799451,-61.159276,800.0,5352.0,,5352,100.0,ZNE,train,"bucket1$458,:3,:6001",
571,"bucket0$459,:3,:6001",2014-04-24T17:59:38.620000,MQ,LAM,14.81292,-61.16314,1240.0,1223.0,1261.0,1223,100.0,ZNE,train,"bucket1$459,:3,:6001",
572,"bucket0$460,:3,:6001",2014-04-24T17:59:37.209900,MQ,CPM,14.8168,-61.2074,242.0,1369.0,,1369,100.0,ZNE,train,"bucket1$460,:3,:6001",
573,"bucket0$461,:3,:6001",2014-04-24T17:59:43.759900,MQ,BAM,14.8171,-61.1445,670.0,726.0,,726,100.0,ZNE,train,"bucket1$461,:3,:6001",
574,"bucket0$462,:3,:6001",2014-04-25T12:09:41.680000,MQ,LAM,14.81292,-61.16314,1240.0,1094.0,1304.0,1094,100.0,ZNE,train,"bucket1$462,:3,:6001",
575,"bucket0$463,:3,:6001",2014-04-25T12:09:36.249900,MQ,GBM,14.799451,-61.159276,800.0,1677.0,,1677,100.0,ZNE,train,"bucket1$463,:3,:6001",
576,"bucket0$464,:3,:6001",2014-04-25T12:09:05.509900,MQ,BAM,14.8171,-61.1445,670.0,,4767.0,4767,100.0,ZNE,train,"bucket1$464,:3,:6001",
577,"bucket1$62,:3,:6001",2014-04-25T12:09:04.190000,MQ,IA2,14.80307,-61.20515,289.0,5008.0,5174.0,5008,100.0,ZNE,test,"bucket0$62,:3,:6001",
578,"bucket0$465,:3,:6001",2014-04-25T12:09:38.969900,MQ,CPM,14.8168,-61.2074,242.0,1610.0,,1610,100.0,ZNE,train,"bucket1$465,:3,:6001",
579,"bucket3$50,:3,:6001",2014-04-28T07:07:18.819900,MQ,BAM,14.8171,-61.1445,670.0,5280.0,,5280,100.0,ZNE,dev,"bucket2$50,:3,:6001",
580,"bucket0$466,:3,:6001",2014-04-28T07:07:58.469900,MQ,GBM,14.799451,-61.159276,800.0,1354.0,,1354,100.0,ZNE,train,"bucket1$466,:3,:6001",
581,"bucket0$467,:3,:6001",2014-04-28T07:07:46.180000,MQ,IA2,14.80307,-61.20515,289.0,2596.0,2687.0,2596,100.0,ZNE,train,"bucket1$467,:3,:6001",
582,"bucket0$468,:3,:6001",2014-04-28T07:07:49.560000,MQ,LAM,14.81292,-61.16314,1240.0,2264.0,2345.0,2264,100.0,ZNE,train,"bucket1$468,:3,:6001",
583,"bucket0$469,:3,:6001",2014-04-28T21:28:09.930000,MQ,LAM,14.81292,-61.16314,1240.0,4737.0,4785.0,4737,100.0,ZNE,train,"bucket1$469,:3,:6001",
584,"bucket3$51,:3,:6001",2014-04-28T21:28:41.759900,MQ,GBM,14.799451,-61.159276,800.0,1578.0,,1578,100.0,ZNE,dev,"bucket2$51,:3,:6001",
585,"bucket1$63,:3,:6001",2014-04-28T21:28:15.909900,MQ,BAM,14.8171,-61.1445,670.0,4181.0,,4181,100.0,ZNE,test,"bucket0$63,:3,:6001",
586,"bucket1$64,:3,:6001",2014-04-28T23:10:00.550000,MQ,LAM,14.81292,-61.16314,1240.0,2575.0,2635.0,2575,100.0,ZNE,test,"bucket0$64,:3,:6001",
587,"bucket0$470,:3,:6001",2014-04-28T23:09:37.699900,MQ,GBM,14.799451,-61.159276,800.0,4865.0,,4865,100.0,ZNE,train,"bucket1$470,:3,:6001",
588,"bucket0$471,:3,:6001",2014-04-28T23:09:46.749900,MQ,BAM,14.8171,-61.1445,670.0,3994.0,,3994,100.0,ZNE,train,"bucket1$471,:3,:6001",
589,"bucket0$472,:3,:6001",2014-04-28T23:09:47.569900,MQ,MLM,14.7846,-61.1786,370.0,3926.0,,3926,100.0,ZNE,train,"bucket1$472,:3,:6001",
590,"bucket0$473,:3,:6001",2014-04-28T23:09:40.500000,MQ,IA2,14.80307,-61.20515,289.0,4643.0,4736.0,4643,100.0,ZNE,train,"bucket1$473,:3,:6001",
591,"bucket3$52,:3,:6001",2014-04-28T23:10:05.109900,MQ,CPM,14.8168,-61.2074,242.0,2197.0,,2197,100.0,ZNE,dev,"bucket2$52,:3,:6001",
592,"bucket0$474,:3,:6001",2014-05-02T13:53:49.270000,MQ,LAM,14.81292,-61.16314,1240.0,2234.0,2317.0,2234,100.0,ZNE,train,"bucket1$474,:3,:6001",
593,"bucket0$475,:3,:6001",2014-05-02T13:53:39.109900,MQ,GBM,14.799451,-61.159276,800.0,3292.0,,3292,100.0,ZNE,train,"bucket1$475,:3,:6001",
594,"bucket0$476,:3,:6001",2014-05-02T13:53:40.750000,MQ,IA2,14.80307,-61.20515,289.0,3167.0,3270.0,3167,100.0,ZNE,train,"bucket1$476,:3,:6001",
595,"bucket0$477,:3,:6001",2014-05-02T13:53:40.779900,MQ,CPM,14.8168,-61.2074,242.0,3195.0,,3195,100.0,ZNE,train,"bucket1$477,:3,:6001",
596,"bucket0$478,:3,:6001",2014-05-02T13:53:54.879900,MQ,MLM,14.7846,-61.1786,370.0,1792.0,,1792,100.0,ZNE,train,"bucket1$478,:3,:6001",
597,"bucket0$479,:3,:6001",2014-05-02T13:53:50.289900,MQ,BAM,14.8171,-61.1445,670.0,2259.0,,2259,100.0,ZNE,train,"bucket1$479,:3,:6001",
598,"bucket0$480,:3,:6001",2014-05-02T14:53:49.839900,MQ,GBM,14.799451,-61.159276,800.0,5123.0,,5123,100.0,ZNE,train,"bucket1$480,:3,:6001",
599,"bucket0$481,:3,:6001",2014-05-02T14:53:49.360000,MQ,LAM,14.81292,-61.16314,1240.0,5173.0,5233.0,5173,100.0,ZNE,train,"bucket1$481,:3,:6001",
600,"bucket0$482,:3,:6001",2014-05-02T14:54:13.009900,MQ,BAM,14.8171,-61.1445,670.0,2852.0,,2852,100.0,ZNE,train,"bucket1$482,:3,:6001",
601,"bucket0$483,:3,:6001",2014-05-02T14:54:28.590000,MQ,IA2,14.80307,-61.20515,289.0,1315.0,1398.0,1315,100.0,ZNE,train,"bucket1$483,:3,:6001",
602,"bucket0$484,:3,:6001",2014-05-02T14:54:00.689900,MQ,CPM,14.8168,-61.2074,242.0,4152.0,,4152,100.0,ZNE,train,"bucket1$484,:3,:6001",
603,"bucket0$485,:3,:6001",2014-05-02T14:54:44.250000,MQ,LAM,14.81292,-61.16314,1240.0,2558.0,2846.0,2558,100.0,ZNE,train,"bucket1$485,:3,:6001",
604,"bucket3$53,:3,:6001",2014-05-02T14:54:28.420000,MQ,IA2,14.80307,-61.20515,289.0,4167.0,4517.0,4167,100.0,ZNE,dev,"bucket2$53,:3,:6001",
605,"bucket0$486,:3,:6001",2014-05-02T14:54:43.259900,MQ,BAM,14.8171,-61.1445,670.0,2715.0,,2715,100.0,ZNE,train,"bucket1$486,:3,:6001",
606,"bucket0$487,:3,:6001",2014-05-02T14:54:53.579900,MQ,GBM,14.799451,-61.159276,800.0,1712.0,,1712,100.0,ZNE,train,"bucket1$487,:3,:6001",
607,"bucket3$54,:3,:6001",2014-05-02T16:10:37.099900,MQ,GBM,14.799451,-61.159276,800.0,5389.0,,5389,100.0,ZNE,dev,"bucket2$54,:3,:6001",
608,"bucket0$488,:3,:6001",2014-05-02T16:10:43.270000,MQ,LAM,14.81292,-61.16314,1240.0,4776.0,4847.0,4776,100.0,ZNE,train,"bucket1$488,:3,:6001",
609,"bucket0$489,:3,:6001",2014-05-02T16:10:43.099900,MQ,BAM,14.8171,-61.1445,670.0,4835.0,,4835,100.0,ZNE,train,"bucket1$489,:3,:6001",
610,"bucket0$490,:3,:6001",2014-05-02T16:11:07.810000,MQ,IA2,14.80307,-61.20515,289.0,2381.0,2467.0,2381,100.0,ZNE,train,"bucket1$490,:3,:6001",
611,"bucket3$55,:3,:6001",2014-05-02T16:11:04.879900,MQ,CPM,14.8168,-61.2074,242.0,2688.0,,2688,100.0,ZNE,dev,"bucket2$55,:3,:6001",
612,"bucket0$491,:3,:6001",2014-05-02T16:12:26.259900,MQ,GBM,14.799451,-61.159276,800.0,1052.0,,1052,100.0,ZNE,train,"bucket1$491,:3,:6001",
613,"bucket0$492,:3,:6001",2014-05-02T16:12:01.729900,MQ,BAM,14.8171,-61.1445,670.0,3513.0,,3513,100.0,ZNE,train,"bucket1$492,:3,:6001",
614,"bucket0$493,:3,:6001",2014-05-02T16:12:11.380000,MQ,IA2,14.80307,-61.20515,289.0,2565.0,2661.0,2565,100.0,ZNE,train,"bucket1$493,:3,:6001",
615,"bucket3$56,:3,:6001",2014-05-02T16:12:17.920000,MQ,LAM,14.81292,-61.16314,1240.0,1934.0,1979.0,1934,100.0,ZNE,dev,"bucket2$56,:3,:6001",
616,"bucket0$494,:3,:6001",2014-05-02T19:12:46.480000,MQ,LAM,14.81292,-61.16314,1240.0,4899.0,4985.0,4899,100.0,ZNE,train,"bucket1$494,:3,:6001",
617,"bucket0$495,:3,:6001",2014-05-02T19:12:44.349900,MQ,GBM,14.799451,-61.159276,800.0,5127.0,,5127,100.0,ZNE,train,"bucket1$495,:3,:6001",
