trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,trace_name_original
"bucket1$609,:3,:6001",2014-05-17T00:56:38.210000,MQ,IA2,14.80307,-61.20515,289.0,,4622.0,4622,100.0,ZNE,train,MQ_IA2_20140517_005724
"bucket2$73,:3,:6001",2014-05-17T06:01:37.660000,MQ,LAM,14.81292,-61.16314,1240.0,975.0,1227.0,975,100.0,ZNE,test,MQ_LAM_20140517_060147
"bucket0$80,:3,:6001",2014-05-17T06:01:16.689900,MQ,GBM,14.799451,-61.159276,800.0,3092.0,,3092,100.0,ZNE,dev,MQ_GBM_20140517_060147
"bucket1$610,:3,:6001",2014-05-17T06:01:25.579900,MQ,BAM,14.8171,-61.1445,670.0,2275.0,,2275,100.0,ZNE,train,MQ_BAM_20140517_060148
"bucket1$611,:3,:6001",2014-05-17T06:01:12.830000,MQ,IA2,14.80307,-61.20515,289.0,,3848.0,3848,100.0,ZNE,train,MQ_IA2_20140517_060151
"bucket1$612,:3,:6001",2014-05-17T22:08:20.070000,MQ,LAM,14.81292,-61.16314,1240.0,3478.0,3533.0,3478,100.0,ZNE,train,MQ_LAM_20140517_220854
"bucket1$613,:3,:6001",2014-05-17T22:08:35.569900,MQ,GBM,14.799451,-61.159276,800.0,1952.0,,1952,100.0,ZNE,train,MQ_GBM_20140517_220855
"bucket2$74,:3,:6001",2014-05-17T22:08:21.489900,MQ,BAM,14.8171,-61.1445,670.0,3366.0,,3366,100.0,ZNE,test,MQ_BAM_20140517_220855
"bucket1$614,:3,:6001",2014-05-18T05:28:11.139900,MQ,GBM,14.799451,-61.159276,800.0,2867.0,,2867,100.0,ZNE,train,MQ_GBM_20140518_052839
"bucket1$615,:3,:6001",2014-05-18T05:28:18.100000,MQ,LAM,14.81292,-61.16314,1240.0,2176.0,2216.0,2176,100.0,ZNE,train,MQ_LAM_20140518_052839
"bucket1$616,:3,:6001",2014-05-18T05:28:26.539900,MQ,BAM,14.8171,-61.1445,670.0,1382.0,,1382,100.0,ZNE,train,MQ_BAM_20140518_052840
"bucket1$617,:3,:6001",2014-05-18T05:28:33.420000,MQ,IA2,14.80307,-61.20515,289.0,,804.0,804,100.0,ZNE,train,MQ_IA2_20140518_052841
"bucket1$618,:3,:6001",2014-05-19T21:12:05.400000,MQ,LAM,14.81292,-61.16314,1240.0,3933.0,4086.0,3933,100.0,ZNE,train,MQ_LAM_20140519_211244
"bucket1$619,:3,:6001",2014-05-19T21:11:54.109900,MQ,GBM,14.799451,-61.159276,800.0,5085.0,,5085,100.0,ZNE,train,MQ_GBM_20140519_211244
"bucket2$75,:3,:6001",2014-05-19T21:12:05.159900,MQ,BAM,14.8171,-61.1445,670.0,4001.0,,4001,100.0,ZNE,test,MQ_BAM_20140519_211245
"bucket1$620,:3,:6001",2014-05-19T21:12:07.740000,MQ,IA2,14.80307,-61.20515,289.0,3749.0,3864.0,3749,100.0,ZNE,train,MQ_IA2_20140519_211245
"bucket1$621,:3,:6001",2014-05-19T21:12:31.699900,MQ,CPM,14.8168,-61.2074,242.0,1462.0,,1462,100.0,ZNE,train,MQ_CPM_20140519_211246
"bucket1$622,:3,:6001",2014-05-19T22:15:27.780000,MQ,LAM,14.81292,-61.16314,1240.0,5366.0,,5366,100.0,ZNE,train,MQ_LAM_20140519_221621
"bucket0$81,:3,:6001",2014-05-19T22:15:53.529900,MQ,GBM,14.799451,-61.159276,800.0,2826.0,,2826,100.0,ZNE,dev,MQ_GBM_20140519_221621
"bucket1$623,:3,:6001",2014-05-19T22:16:02.539900,MQ,BAM,14.8171,-61.1445,670.0,1938.0,,1938,100.0,ZNE,train,MQ_BAM_20140519_221621
"bucket1$624,:3,:6001",2014-05-19T22:16:06.630000,MQ,IA2,14.80307,-61.20515,289.0,1539.0,1644.0,1539,100.0,ZNE,train,MQ_IA2_20140519_221622
"bucket1$625,:3,:6001",2014-05-19T22:15:37.020000,WI,SAM,14.84108,-61.1638,485.0,,4605.0,4605,100.0,ZNE,train,WI_SAM_20140519_221623
"bucket1$626,:3,:6001",2014-05-19T23:26:21.379900,MQ,GBM,14.799451,-61.159276,800.0,2003.0,,2003,100.0,ZNE,train,MQ_GBM_20140519_232641
"bucket1$627,:3,:6001",2014-05-19T23:25:50.640000,MQ,LAM,14.81292,-61.16314,1240.0,5081.0,5147.0,5081,100.0,ZNE,train,MQ_LAM_20140519_232641
"bucket1$628,:3,:6001",2014-05-19T23:26:03.420000,WI,SAM,14.84108,-61.1638,485.0,3847.0,3975.0,3847,100.0,ZNE,train,WI_SAM_20140519_232641
"bucket1$629,:3,:6001",2014-05-19T23:26:22.519900,MQ,MLM,14.7846,-61.1786,370.0,1943.0,,1943,100.0,ZNE,train,MQ_MLM_20140519_232641
"bucket0$82,:3,:6001",2014-05-19T23:25:52.229900,MQ,BAM,14.8171,-61.1445,670.0,4975.0,,4975,100.0,ZNE,dev,MQ_BAM_20140519_232641
"bucket1$630,:3,:6001",2014-05-19T23:26:09.550000,MQ,IA2,14.80307,-61.20515,289.0,3261.0,3354.0,3261,100.0,ZNE,train,MQ_IA2_20140519_232642
"bucket2$76,:3,:6001",2014-05-19T23:26:32.609900,MQ,CPM,14.8168,-61.2074,242.0,956.0,,956,100.0,ZNE,test,MQ_CPM_20140519_232642
"bucket1$631,:3,:6001",2014-05-19T23:34:45.739900,MQ,GBM,14.799451,-61.159276,800.0,4922.0,,4922,100.0,ZNE,train,MQ_GBM_20140519_233534
"bucket1$632,:3,:6001",2014-05-19T23:35:07.619900,MQ,BAM,14.8171,-61.1445,670.0,2851.0,,2851,100.0,ZNE,train,MQ_BAM_20140519_233536
"bucket1$633,:3,:6001",2014-05-19T23:34:55.630000,MQ,LAM,14.81292,-61.16314,1240.0,4057.0,4125.0,4057,100.0,ZNE,train,MQ_LAM_20140519_233536
"bucket1$634,:3,:6001",2014-05-19T23:35:28.880000,MQ,IA2,14.80307,-61.20515,289.0,,894.0,894,100.0,ZNE,train,MQ_IA2_20140519_233537
"bucket2$77,:3,:6001",2014-05-20T03:14:51.830000,MQ,LAM,14.81292,-61.16314,1240.0,4180.0,4253.0,4180,100.0,ZNE,test,MQ_LAM_20140520_031533
"bucket1$635,:3,:6001",2014-05-20T03:15:20.359900,MQ,GBM,14.799451,-61.159276,800.0,1352.0,,1352,100.0,ZNE,train,MQ_GBM_20140520_031533
"bucket0$83,:3,:6001",2014-05-20T03:14:52.989900,MQ,BAM,14.8171,-61.1445,670.0,4133.0,,4133,100.0,ZNE,dev,MQ_BAM_20140520_031534
"bucket0$84,:3,:6001",2014-05-20T03:14:52.279900,MQ,MLM,14.7846,-61.1786,370.0,4214.0,,4214,100.0,ZNE,dev,MQ_MLM_20140520_031534
"bucket1$636,:3,:6001",2014-05-20T03:14:48.990000,MQ,IA2,14.80307,-61.20515,289.0,4558.0,4629.0,4558,100.0,ZNE,train,MQ_IA2_20140520_031534
"bucket2$78,:3,:6001",2014-05-20T03:15:01.859900,MQ,CPM,14.8168,-61.2074,242.0,3277.0,,3277,100.0,ZNE,test,MQ_CPM_20140520_031534
"bucket1$637,:3,:6001",2014-05-20T03:44:36.600000,MQ,IA2,14.80307,-61.20515,289.0,789.0,950.0,789,100.0,ZNE,train,MQ_IA2_20140520_034444
"bucket1$638,:3,:6001",2014-05-20T03:44:24.320000,MQ,LAM,14.81292,-61.16314,1240.0,2039.0,2120.0,2039,100.0,ZNE,train,MQ_LAM_20140520_034444
"bucket1$639,:3,:6001",2014-05-20T05:46:09.529900,MQ,GBM,14.799451,-61.159276,800.0,1332.0,,1332,100.0,ZNE,train,MQ_GBM_20140520_054622
"bucket1$640,:3,:6001",2014-05-20T05:45:39.159900,MQ,CPM,14.8168,-61.2074,242.0,4407.0,,4407,100.0,ZNE,train,MQ_CPM_20140520_054623
"bucket2$79,:3,:6001",2014-05-20T05:45:47.330000,MQ,LAM,14.81292,-61.16314,1240.0,3660.0,3785.0,3660,100.0,ZNE,test,MQ_LAM_20140520_054623
"bucket1$641,:3,:6001",2014-05-20T05:45:52.889900,MQ,MLM,14.7846,-61.1786,370.0,3109.0,,3109,100.0,ZNE,train,MQ_MLM_20140520_054623
"bucket1$642,:3,:6001",2014-05-20T05:46:04.210000,MQ,IA2,14.80307,-61.20515,289.0,1993.0,2197.0,1993,100.0,ZNE,train,MQ_IA2_20140520_054624
"bucket2$80,:3,:6001",2014-05-20T15:10:30.340000,MQ,LAM,14.81292,-61.16314,1240.0,2580.0,2638.0,2580,100.0,ZNE,test,MQ_LAM_20140520_151056
"bucket1$643,:3,:6001",2014-05-20T15:10:13.039900,MQ,GBM,14.799451,-61.159276,800.0,4333.0,,4333,100.0,ZNE,train,MQ_GBM_20140520_151056
"bucket1$644,:3,:6001",2014-05-20T15:10:32.639900,MQ,BAM,14.8171,-61.1445,670.0,2393.0,,2393,100.0,ZNE,train,MQ_BAM_20140520_151056
"bucket1$645,:3,:6001",2014-05-20T15:10:49.860000,MQ,IA2,14.80307,-61.20515,289.0,,782.0,782,100.0,ZNE,train,MQ_IA2_20140520_151057
"bucket1$646,:3,:6001",2014-05-20T22:25:54.589900,MQ,MLM,14.7846,-61.1786,370.0,4810.0,,4810,100.0,ZNE,train,MQ_MLM_20140520_222642
"bucket1$647,:3,:6001",2014-05-20T22:26:14.769900,MQ,GBM,14.799451,-61.159276,800.0,2810.0,,2810,100.0,ZNE,train,MQ_GBM_20140520_222642
"bucket1$648,:3,:6001",2014-05-20T22:26:07.190000,MQ,LAM,14.81292,-61.16314,1240.0,3572.0,3639.0,3572,100.0,ZNE,train,MQ_LAM_20140520_222642
"bucket1$649,:3,:6001",2014-05-20T22:25:55.959900,MQ,BAM,14.8171,-61.1445,670.0,4735.0,,4735,100.0,ZNE,train,MQ_BAM_20140520_222643
"bucket1$650,:3,:6001",2014-05-20T22:26:37.770000,MQ,IA2,14.80307,-61.20515,289.0,572.0,670.0,572,100.0,ZNE,train,MQ_IA2_20140520_222643
"bucket1$651,:3,:6001",2014-05-21T16:56:09.940000,MQ,LAM,14.81292,-61.16314,1240.0,2374.0,2433.0,2374,100.0,ZNE,train,MQ_LAM_20140521_165633
"bucket1$652,:3,:6001",2014-05-21T16:56:14.899900,MQ,BAM,14.8171,-61.1445,670.0,1901.0,,1901,100.0,ZNE,train,MQ_BAM_20140521_165633
"bucket1$653,:3,:6001",2014-05-21T16:55:43.269900,MQ,GBM,14.799451,-61.159276,800.0,5086.0,,5086,100.0,ZNE,train,MQ_GBM_20140521_165634
"bucket1$654,:3,:6001",2014-05-21T16:56:10.690000,MQ,IA2,14.80307,-61.20515,289.0,,2457.0,2457,100.0,ZNE,train,MQ_IA2_20140521_165635
"bucket1$655,:3,:6001",2014-05-23T04:11:33.260000,MQ,LAM,14.81292,-61.16314,1240.0,4441.0,,4441,100.0,ZNE,train,MQ_LAM_20140523_041217
"bucket0$85,:3,:6001",2014-05-23T04:12:11.429900,MQ,GBM,14.799451,-61.159276,800.0,662.0,,662,100.0,ZNE,dev,MQ_GBM_20140523_041218
"bucket1$656,:3,:6001",2014-05-23T04:12:06.129900,MQ,BAM,14.8171,-61.1445,670.0,1196.0,,1196,100.0,ZNE,train,MQ_BAM_20140523_041218
"bucket1$657,:3,:6001",2014-05-23T04:11:52.290000,MQ,IA2,14.80307,-61.20515,289.0,2597.0,2694.0,2597,100.0,ZNE,train,MQ_IA2_20140523_041218
"bucket1$658,:3,:6001",2014-05-24T23:39:40.589900,MQ,GBM,14.799451,-61.159276,800.0,3342.0,,3342,100.0,ZNE,train,MQ_GBM_20140524_234014
"bucket1$659,:3,:6001",2014-05-24T23:39:30.040000,MQ,LAM,14.81292,-61.16314,1240.0,4401.0,4471.0,4401,100.0,ZNE,train,MQ_LAM_20140524_234014
"bucket1$660,:3,:6001",2014-05-24T23:39:36.799900,MQ,BAM,14.8171,-61.1445,670.0,3760.0,,3760,100.0,ZNE,train,MQ_BAM_20140524_234014
"bucket1$661,:3,:6001",2014-05-24T23:39:31.090000,MQ,IA2,14.80307,-61.20515,289.0,4358.0,4375.0,4358,100.0,ZNE,train,MQ_IA2_20140524_234014
"bucket1$662,:3,:6001",2014-05-24T23:39:58.589900,MQ,MLM,14.7846,-61.1786,370.0,1643.0,,1643,100.0,ZNE,train,MQ_MLM_20140524_234015
"bucket1$663,:3,:6001",2014-05-25T13:19:07.250000,MQ,LAM,14.81292,-61.16314,1240.0,2427.0,2477.0,2427,100.0,ZNE,train,MQ_LAM_20140525_131931
"bucket1$664,:3,:6001",2014-05-25T13:18:40.579900,MQ,GBM,14.799451,-61.159276,800.0,5096.0,,5096,100.0,ZNE,train,MQ_GBM_20140525_131931
"bucket1$665,:3,:6001",2014-05-25T13:19:09.589900,MQ,MLM,14.7846,-61.1786,370.0,2260.0,,2260,100.0,ZNE,train,MQ_MLM_20140525_131932
"bucket1$666,:3,:6001",2014-05-25T13:18:42.499900,MQ,BAM,14.8171,-61.1445,670.0,4972.0,,4972,100.0,ZNE,train,MQ_BAM_20140525_131932
"bucket1$667,:3,:6001",2014-05-28T04:06:44.839900,MQ,GBM,14.799451,-61.159276,800.0,1708.0,,1708,100.0,ZNE,train,MQ_GBM_20140528_040701
"bucket1$668,:3,:6001",2014-05-28T04:06:10.070000,MQ,LAM,14.81292,-61.16314,1240.0,5189.0,5236.0,5189,100.0,ZNE,train,MQ_LAM_20140528_040701
"bucket1$669,:3,:6001",2014-05-28T04:06:12.589900,MQ,BAM,14.8171,-61.1445,670.0,4979.0,,4979,100.0,ZNE,train,MQ_BAM_20140528_040702
"bucket1$670,:3,:6001",2014-05-28T04:06:13.189900,MQ,MLM,14.7846,-61.1786,370.0,4921.0,,4921,100.0,ZNE,train,MQ_MLM_20140528_040702
"bucket1$671,:3,:6001",2014-05-28T04:06:24.479900,MQ,CPM,14.8168,-61.2074,242.0,3861.0,,3861,100.0,ZNE,train,MQ_CPM_20140528_040703
"bucket1$672,:3,:6001",2014-05-28T04:06:41.780000,WI,SAM,14.84108,-61.1638,485.0,,2217.0,2217,100.0,ZNE,train,WI_SAM_20140528_040703
"bucket1$673,:3,:6001",2014-05-28T05:54:51.130000,MQ,LAM,14.81292,-61.16314,1240.0,1058.0,1203.0,1058,100.0,ZNE,train,MQ_LAM_20140528_055501
"bucket1$674,:3,:6001",2014-05-28T05:54:47.349900,MQ,GBM,14.799451,-61.159276,800.0,1475.0,,1475,100.0,ZNE,train,MQ_GBM_20140528_055502
"bucket1$675,:3,:6001",2014-05-28T05:54:28.319900,MQ,BAM,14.8171,-61.1445,670.0,3442.0,,3442,100.0,ZNE,train,MQ_BAM_20140528_055502
"bucket1$676,:3,:6001",2014-05-28T06:16:23.740000,WI,SAM,14.84108,-61.1638,485.0,2814.0,,2814,100.0,ZNE,train,WI_SAM_20140528_061651
"bucket2$81,:3,:6001",2014-05-28T06:16:45.620000,MQ,LAM,14.81292,-61.16314,1240.0,655.0,711.0,655,100.0,ZNE,test,MQ_LAM_20140528_061652
"bucket1$677,:3,:6001",2014-05-28T06:23:47.849900,MQ,GBM,14.799451,-61.159276,800.0,1609.0,,1609,100.0,ZNE,train,MQ_GBM_20140528_062403
"bucket1$678,:3,:6001",2014-05-28T06:23:24.509900,MQ,BAM,14.8171,-61.1445,670.0,4016.0,,4016,100.0,ZNE,train,MQ_BAM_20140528_062404
"bucket2$82,:3,:6001",2014-05-28T06:23:43.220000,MQ,LAM,14.81292,-61.16314,1240.0,2222.0,2268.0,2222,100.0,ZNE,test,MQ_LAM_20140528_062405
"bucket1$679,:3,:6001",2014-05-30T07:56:24.270000,MQ,BAM,14.8171,-61.1445,670.0,1115.0,,1115,100.0,ZNE,train,MQ_BAM_20140530_075635
"bucket1$680,:3,:6001",2014-05-30T07:56:13.540000,MQ,GBM,14.799451,-61.159276,800.0,2202.0,,2202,100.0,ZNE,train,MQ_GBM_20140530_075635
"bucket1$681,:3,:6001",2014-05-30T07:56:17.890000,MQ,LAM,14.81292,-61.16314,1240.0,1787.0,1836.0,1787,100.0,ZNE,train,MQ_LAM_20140530_075635
"bucket1$682,:3,:6001",2014-05-30T12:23:40.330000,MQ,BAM,14.8171,-61.1445,670.0,1347.0,,1347,100.0,ZNE,train,MQ_BAM_20140530_122353
"bucket0$86,:3,:6001",2014-05-30T12:23:49.630000,MQ,LAM,14.81292,-61.16314,1240.0,639.0,659.0,639,100.0,ZNE,dev,MQ_LAM_20140530_122356
"bucket1$683,:3,:6001",2014-05-30T12:23:23.360000,MQ,GBM,14.799451,-61.159276,800.0,3267.0,,3267,100.0,ZNE,train,MQ_GBM_20140530_122356
"bucket1$684,:3,:6001",2014-05-30T15:09:14.350000,MQ,GBM,14.799451,-61.159276,800.0,1205.0,,1205,100.0,ZNE,train,MQ_GBM_20140530_150926
"bucket1$685,:3,:6001",2014-05-30T15:09:17.610000,MQ,LAM,14.81292,-61.16314,1240.0,989.0,1075.0,989,100.0,ZNE,train,MQ_LAM_20140530_150927
"bucket1$686,:3,:6001",2014-05-30T17:50:11.130000,MQ,GBM,14.799451,-61.159276,800.0,972.0,,972,100.0,ZNE,train,MQ_GBM_20140530_175020
"bucket1$687,:3,:6001",2014-05-30T17:49:31.070000,MQ,LAM,14.81292,-61.16314,1240.0,4986.0,5033.0,4986,100.0,ZNE,train,MQ_LAM_20140530_175020
"bucket1$688,:3,:6001",2014-05-30T17:49:38.350000,MQ,BAM,14.8171,-61.1445,670.0,4294.0,,4294,100.0,ZNE,train,MQ_BAM_20140530_175021
"bucket2$83,:3,:6001",2014-05-30T18:01:34.400000,MQ,BAM,14.8171,-61.1445,670.0,3057.0,,3057,100.0,ZNE,test,MQ_BAM_20140530_180204
"bucket1$689,:3,:6001",2014-05-30T18:01:18.210000,MQ,LAM,14.81292,-61.16314,1240.0,4783.0,4817.0,4783,100.0,ZNE,train,MQ_LAM_20140530_180206
"bucket1$690,:3,:6001",2014-05-30T18:01:53.150000,MQ,GBM,14.799451,-61.159276,800.0,1300.0,,1300,100.0,ZNE,train,MQ_GBM_20140530_180206
"bucket2$84,:3,:6001",2014-05-30T18:05:47.440000,MQ,LAM,14.81292,-61.16314,1240.0,2215.0,2280.0,2215,100.0,ZNE,test,MQ_LAM_20140530_180609
"bucket0$87,:3,:6001",2014-05-30T18:05:57.670000,MQ,GBM,14.799451,-61.159276,800.0,1192.0,,1192,100.0,ZNE,dev,MQ_GBM_20140530_180609
"bucket1$691,:3,:6001",2014-05-30T18:05:55.990000,MQ,BAM,14.8171,-61.1445,670.0,1403.0,,1403,100.0,ZNE,train,MQ_BAM_20140530_180610
